stock__ticker,stock__share_type__company__name,stock__share_type__company__industry__industry_group__sector__name,stock__share_type__company__country__code,date,quality,growth,value,dividend,market_cap_usd,enterprise_value_usd,volume,profit_1m,profit_3m,profit_6m,profit_1y,profit_2y,profit_5y
532456:BSE,Compuage Infocom Limited,Information Technology,IN,2021-04-01,51.98055291538804,70.04264381953597,42.87180588235294,28.1389509,16514515.04405965,72296713.46101955,36423.0,-0.01717639344680114,0.1258575159426057,0.20130891746374213,1.4463225988001147,-0.02356801740864641,-0.1047777520708134
532456:BSE,Compuage Infocom Limited,Information Technology,IN,2021-01-01,52.21831239499649,70.04264381953597,46.90562588235294,28.8043875,14668388.147562644,70670845.85667188,186011.0,0.2148429600458562,0.06701682979658931,0.37052145933831226,-0.02007059747402681,-0.2625131410803896,-0.3852955591075055
532456:BSE,Compuage Infocom Limited,Information Technology,IN,2020-10-01,52.26326466570666,70.04264381953597,54.80410235294118,31.431036600000002,13747101.018415006,67998413.79235035,27920.0,0.28305555178686365,0.2854484742428641,1.040643001512665,0.4831325046567382,-0.3738501872381013,-0.1095486611276005
CYC:ASX,Cyclopharm Limited,Health Care,AU,2023-06-01,60.76118234183502,62.485,22.41366588235294,8.295322916666667,116166057.3547917,105592780.31657726,14020.0,-0.11805205202276213,0.2463601931237997,0.4051964165843923,0.3763692140900066,-0.3802209510974927,0.6760522598981218
VELESTO:KLSE,Velesto Energy Berhad,Energy,MY,2020-10-01,57.739740172449515,64.11732400619985,84.5188205882353,3.733632,246744353.67611724,464613407.01585776,3895200.0,-0.14248786226780902,-0.14213919589940735,0.09059646804420944,-0.6189732500400449,-0.5715028418035096,-0.887502207600718
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2024-11-01,59.14426018656577,28.933427313027504,65.31386571428571,,2628903905.0,5292503905.0,418936.0,-0.11558470934177786,-0.06904761904761901,-0.014616935483870925,-0.3537190082644628,-0.572770979020979,-0.3291008922443377
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2024-08-01,59.140069117797246,28.933427313027504,63.26874,,2812816272.0,5447116272.0,2308239.0,0.32785330382548217,0.05846774193548388,-0.3952483801295897,-0.5063469675599436,-0.587871651457168,-0.2684201358648319
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2024-03-01,59.815321237968476,28.933427313027504,67.6516894117647,,3043657280.0,5489757279.0,516937.0,-0.34442044636429087,-0.34224212655301933,-0.45557814181513806,-0.46723613386379587,-0.5603090294543699,-0.3284660766961651
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2023-06-01,66.78170455961936,96.03434646029665,66.95681352941176,,5707156962.0,8086456962.0,251717.00000000003,-0.06871806023703374,0.002223262344956845,-0.08542445274959956,-0.07645029113651056,-0.21659196926735566,0.337027786450203
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2023-03-01,66.29996507365298,96.03434646029665,81.07507647058823,,5683563961.0,8152863961.0,349211.0,-0.034459383120551475,-0.08745328350240268,0.07186755299134566,-0.17469821342346697,-0.4877727163749701,1.0046915317851275
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2022-12-01,71.55707861928742,91.96415424086175,82.38629,,6185147777.0,8778847776.0,931887.0,0.023273601398601504,0.17458923868054685,0.009812378693120669,-0.3527541640749187,-0.5043662344535591,1.3920817369093232
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2022-09-01,72.22021216783234,91.96415424086175,84.99091294117648,,5338158066.0,7824158065.0,476995.0,-0.21764301834952401,-0.1402846668104377,-0.23003380009657165,-0.4117603659436328,-0.4965586916714024,1.2333333333333332
QDEL:NasdaqGS,QuidelOrtho Corporation,Health Care,US,2020-10-01,69.95002239817217,63.29987784014002,22.630494117647057,,9461433899.0,9498245898.0,2268071.0,0.42413335859064205,0.021652473274143873,1.3058991923116245,2.8481487800716603,2.5306825297432685,10.908130939809926
SOAN:DB,UnipolSai Assicurazioni S.p.A.,Financials,IT,2024-03-01,69.18189528956907,22.59237082469051,65.92311117647058,,8188500158.248429,7433026496.85671,,0.09272391729104208,0.16881557097904915,0.14577365116276902,0.19824585216162455,0.2079966454066239,0.54484272418098
SOAN:DB,UnipolSai Assicurazioni S.p.A.,Financials,IT,2023-03-01,61.50398890861988,40.38234169513531,43.69410764705882,,7261084224.528082,9085268900.571283,,-0.04167553728698477,-0.018836019556333725,0.16222404466560264,0.020638632162272283,0.03419389754526121,0.44423919580563526
SOAN:DB,UnipolSai Assicurazioni S.p.A.,Financials,IT,2022-12-01,61.400537803941155,40.38234169513531,19.937752352941175,,7237571594.477817,8637508362.314259,,0.15262416474873014,0.18453598769500687,-0.06412057376085958,0.033842807455151634,0.1247308018371084,0.5153627832957822
SOAN:DB,UnipolSai Assicurazioni S.p.A.,Financials,IT,2022-09-01,61.02151634991662,40.38234169513531,33.45701235294118,,6152339658.4005575,7475315457.623743,,-0.018595464798704883,-0.2099189590176388,-0.11127617052105986,-0.17167788072361562,-0.06871510995449519,0.3603636249900145
SOAN:DB,UnipolSai Assicurazioni S.p.A.,Financials,IT,2020-10-01,47.42477775872656,0.0,62.91352411764706,,7370422742.1849375,9968023153.442377,,-0.0821740984906874,0.09993074107054531,0.2043328232657402,0.05118145278030044,0.26190023560765624,0.5378391987033525
002166:SZSE,Guilin Layn Natural Ingredients Corp.,Consumer Staples,CN,2024-03-01,48.65665237560468,91.19372425833933,37.62349235294117,48.2307634,735028827.3923811,805841747.2243092,16410799.999999998,0.11855159125780802,-0.12327427913914793,-0.05368180866223495,-0.3475733986673012,-0.24749117149347816,-0.07096089478262797
002166:SZSE,Guilin Layn Natural Ingredients Corp.,Consumer Staples,CN,2023-03-01,63.12984291113038,90.74616433665585,42.48362176470589,,1143101886.9507363,1114906963.753652,31228550.0,0.010641865688066089,0.04633806980270394,-0.14088907700047512,0.15339997935305985,0.30419504254762914,-0.05974018777400455
002166:SZSE,Guilin Layn Natural Ingredients Corp.,Consumer Staples,CN,2022-12-01,63.247276933279295,90.74616433665585,48.33472058823529,,1092478540.2073011,1064724388.3478557,18141370.0,0.07302747878580788,-0.17893561575034955,0.133356969582649,0.03143161297953704,0.1337067933205619,-0.04496268462318439
002166:SZSE,Guilin Layn Natural Ingredients Corp.,Consumer Staples,CN,2022-09-01,57.55674964296749,90.74616433665585,38.61833529411765,,1013437648.0649369,1102016681.1132047,27102560.0,0.01902932792192096,0.38035090953116263,0.3425507096639461,0.4820255083453057,0.336798755572403,0.051016777205668856
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2024-11-01,37.16362280639841,83.24179204365991,61.64102181818182,72.2065808,104259154.0,109690324.0,2895.0,-0.012402454058675214,0.050609228077848255,0.12676263898976825,0.3578546556777473,0.38185124241668233,0.5615270724954373
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2024-08-01,37.35686579747967,83.24179204365991,74.08212999999999,72.1460009,101063300.0,106494470.0,2600.0,0.04525714285714279,0.07271141275027493,0.10532829373650103,0.17008579618761696,0.3549339046118826,0.4850695373650278
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2024-03-01,37.17098970704558,0.0,28.00241090909091,71.1345259,98347500.0,98346170.0,3372.0,0.04895608351331891,0.12409782520076636,0.14679076153836185,0.20768240078471054,0.218540124595715,0.40693633912447996
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2023-06-01,37.03133351067104,0.0,56.2233825,7.937156249999999,89404926.0,89353456.0,9117.0,-0.0035214507607226006,-0.009560482218848277,-0.02921097686942565,0.0593325474410581,-0.10353986526326081,0.12760297214939478
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2023-03-01,36.971378015302605,0.0,51.19595375,8.055423000000001,93718620.0,93667150.0,2799.0,-0.00489890798645213,-0.01990336654225466,0.08326244968350646,0.011437011151750637,-0.04112679367351303,0.21037030075501242
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2022-12-01,37.10813763363788,0.0,18.0686425,8.086219875000001,104192484.0,104080764.0,18570.0,0.05822777003787118,0.10519663131640776,0.09103871957159292,-0.039345149687009105,0.1374319099516397,0.2588436708165294
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2022-09-01,36.941878411959394,0.0,32.864575,8.056827,99683988.0,99572268.0,939.0,-0.014346440232689802,-0.012571995399655058,-0.06595262902656891,-0.16798173603943176,0.06491202765650962,0.2302472784486708
BMVP:ARCA,Invesco Exchange-Traded Fund Trust - Invesco Bloomberg MVP Multi-factor ETF,Financials,US,2020-10-01,37.61150439422986,0.0,56.4006825,36.197453125,121939607.0,122412697.0,1701.0,-0.041288233470241485,0.06296365697836256,0.35558303818938913,0.015616974257452688,-0.09523473408461058,0.42589408258341555
RIO:LSE,Rio Tinto Group,Materials,GB,2024-11-01,86.00627718200151,6.558362716201413,55.55469176470588,53.757612900000005,111073119823.1097,117615547532.4709,2207876.0,-0.07808387749994404,0.05218193141182236,-0.009130900238943909,0.09555538349714679,0.37174653939431906,0.7562050028529296
RIO:LSE,Rio Tinto Group,Materials,GB,2024-08-01,85.8916966974052,6.558362716201413,55.808624117647064,53.757612900000005,109129122706.92082,115592291376.48715,1498628.0,-0.03385330141546523,-0.05827208187133231,-0.047198798072770304,0.05585420050258915,0.24066422710746166,0.693045769668796
RIO:LSE,Rio Tinto Group,Materials,GB,2024-03-01,85.58181515337621,6.558362716201413,57.80038705882353,55.2934737,111473317555.04935,116794614035.68716,1940986.0,-0.07211149892430531,-0.08754363790516924,0.03656076447767643,-0.035122337596454806,-0.039785037492316114,0.6592709129848232
RIO:LSE,Rio Tinto Group,Materials,GB,2023-03-01,81.18283328888847,42.43754334344893,49.66151352941177,56.7743301,119018484726.1559,124436829651.40596,4691332.0,-0.05847678945438297,0.036702186426095657,0.3450435096986553,-0.008176514485471544,0.003218587146289662,0.908960159469204
RIO:LSE,Rio Tinto Group,Materials,GB,2022-12-01,81.02915442888153,79.69367236019441,79.41910352941176,94.737767,114663586856.29723,120215538331.14726,2433534.0,0.27709041917050736,0.29742516926247525,-0.012385579926278575,0.21990893703659126,0.28618725647889814,1.086856648504538
RIO:LSE,Rio Tinto Group,Materials,GB,2022-09-01,81.15302843219374,79.69367236019441,88.53681235294118,94.737767,89458819007.75615,94657951599.63568,2781650.0,-0.05629510775729128,-0.23027153877099563,-0.23904163248439694,-0.18213562571404426,0.12751029311410791,0.7079345937248491
RIO:LSE,Rio Tinto Group,Materials,GB,2020-10-01,77.41823821816895,43.296988151225094,54.61505529411765,92.92588860000001,100429423063.28459,110107097139.89905,2918774.0,-0.030228815303988552,0.11329501165184107,0.38329092933902453,0.2388255538237142,0.4074828986314201,1.2880772052014513
3349:TSE,COSMOS Pharmaceutical Corporation,Consumer Staples,JP,2024-11-01,73.8143207333059,38.47871561183878,89.11148,14.8995,3692189189.7193146,3531349160.1665936,259799.99999999997,-0.08871882528543121,-0.4942451878164014,-0.4915290755342586,-0.5418162034335189,-0.5022567817297977,-0.5155634526323439
3349:TSE,COSMOS Pharmaceutical Corporation,Consumer Staples,JP,2024-08-01,75.63146589562889,44.997904188428876,90.35186583333332,77.28017500000001,3650185865.8082232,3528630803.4577675,639200.0,0.14531440872992082,0.0013214320845457179,-0.15136760618111905,-0.19207941131126574,-0.14142772286793598,0.008974287170333004
3349:TSE,COSMOS Pharmaceutical Corporation,Consumer Staples,JP,2024-03-01,76.26451766869103,44.997904188428876,57.28344,76.96854910000002,3823767706.7013054,3701818599.3205433,161200.0,-0.1146909289610918,-0.09599459224905894,-0.17740028531727312,0.09407245085310342,-0.30258061488128246,0.11044563587789748
3349:TSE,COSMOS Pharmaceutical Corporation,Consumer Staples,JP,2023-06-01,74.69643901912126,54.58022932575818,73.5371694117647,75.4335576,3831417302.5582395,3702626392.168072,182500.0,-0.03136185678945689,0.09251220687426685,-0.07243986517288235,0.009247327402338912,-0.27617824950423453,-0.07539475330561593
3349:TSE,COSMOS Pharmaceutical Corporation,Consumer Staples,JP,2023-03-01,75.28492684789762,54.58022932575818,89.68876647058823,75.3526116,3521958113.5166764,3331605568.1685195,192400.0,-0.10182246239631021,-0.15098419130627885,-0.14058576692657818,-0.36216761430787037,-0.3840195270143377,-0.04080355954850942
3349:TSE,COSMOS Pharmaceutical Corporation,Consumer Staples,JP,2022-12-01,74.23160983178624,54.58022932575818,71.14480588235294,75.2691384,4148285724.5923605,3882289149.5048766,211800.0,0.08735210176764414,0.011717794706601958,0.08781655638579085,-0.3147292124067083,-0.3824000043763748,-0.053337103055866725
3349:TSE,COSMOS Pharmaceutical Corporation,Consumer Staples,JP,2022-09-01,74.13523498505323,54.58022932575818,65.0901694117647,75.1691817,4112350090.298284,3913002006.818733,149300.0,-0.04760690445719049,0.07521737986357897,-0.25819090873301964,-0.4107290633891631,-0.3909842384072994,-0.06348461093355529
FT:NYSE,Franklin Universal Trust,Financials,US,2024-11-01,45.873953167709956,35.46539521422099,30.344023125000003,76.85316,189494481.0,249449990.0,44810.0,-0.006225425950196518,0.07992957746478885,0.1757164404223228,0.2962962962962964,0.29447447447447445,0.3135521996060405
FT:NYSE,Franklin Universal Trust,Financials,US,2024-08-01,44.88078889194656,37.73163013591316,44.99857312499999,62.86362496666666,178436447.0,238391957.0,98577.0,0.05191458026509573,0.09012066365007544,0.11102719033232619,0.088698140200286,0.03559493670886055,0.28626180836707127
FT:NYSE,Franklin Universal Trust,Financials,US,2024-03-01,44.85130356838686,37.73163013591316,67.60574384615384,55.18501216666666,163105992.0,228075922.0,62856.99999999999,-0.013217522658610191,0.002651515151515297,0.0037202380952381484,-0.02097902097902103,-0.0766829268292682,0.2742385057471265
FT:NYSE,Franklin Universal Trust,Financials,US,2023-06-01,41.6374985365138,28.1390998679485,68.70851615384615,75.66666666666667,168635009.0,233579848.0,44177.0,-0.02279305354558607,-0.043706293706293704,0.0023109843081313033,-0.07481575603557815,-0.012559899117276127,0.34845577211394296
FT:NYSE,Franklin Universal Trust,Financials,US,2023-03-01,44.29568800112226,28.1390998679485,52.93267615384616,79.44849906666667,179693042.0,241950272.0,26082.0,-0.018758526603001268,0.046890156918687656,-0.058486759142496736,-0.05839024390243888,0.10286096256684481,0.3827500000000002
FT:NYSE,Franklin Universal Trust,Financials,US,2022-12-01,44.329252282364024,28.1390998679485,54.77000538461539,79.44849906666667,176174577.0,238431806.0,66158.0,0.058933933933933945,-0.09993694829760398,-0.07687420584498099,-0.07249079754601234,0.09968449931412895,0.2578875171467764
FT:NYSE,Franklin Universal Trust,Financials,US,2022-09-01,41.81081299715461,17.957696150950383,16.928551875,50.824362566666665,199295919.0,259302999.0,58390.0,0.00917721518987339,0.0238246505717915,-0.0018292682926827797,-0.008280701754386196,0.2613597733711047,0.3854683195592288
FT:NYSE,Franklin Universal Trust,Financials,US,2020-10-01,36.718194981367404,0.3383998641481141,56.52783875,35.58664326666666,172153474.0,236156003.0,50698.0,-0.02521246458923512,0.03211043254728896,0.20996563573883154,-0.04168211920529804,0.14232383808095952,0.5096075085324233
532124:BSE,Reliable Ventures India Limited,Consumer Discretionary,IN,2024-02-01,53.19854479583356,0.0,16.27474882352941,,2360662.0388007737,788280.7052231069,8481.0,0.18694785590087862,0.6436293906762103,0.6581475106275138,0.40920578897774856,0.1596875493928784,0.27183522717774133
CHP:HOSE,Central Hydropower Joint Stock Company,Utilities,VN,2020-10-01,68.62689587767184,,39.016437058823534,90.0,122263571.74766073,179700958.4084343,42430.0,0.02312213635423144,0.14481684904331865,0.2512421471451298,0.02235938113896955,-1.8706231101528026,0.09409436903244779
300354:SZSE,"DongHua Testing Technology Co. , Ltd.",Information Technology,CN,2024-03-01,78.06202142265738,92.20559211864102,41.55970588235294,65.6904939,877178779.8091104,874523388.2906197,1976154.0,0.20688847577851827,-0.01716200385761518,0.1320638850688209,-0.06849113100267648,0.23491778586980352,3.277087419414726
300354:SZSE,"DongHua Testing Technology Co. , Ltd.",Information Technology,CN,2023-03-01,79.7211339304925,82.64488758355057,12.24785294117647,59.7269759,945502140.5016055,936105853.3657323,963820.0,-0.020981502920769748,0.26844251878759273,0.424307854379965,0.32534258199863203,2.3336963932486787,2.9801907288868734
300354:SZSE,"DongHua Testing Technology Co. , Ltd.",Information Technology,CN,2022-12-01,79.53136850008045,82.64488758355057,17.91334823529412,59.61987500000001,745404010.4789566,736154615.4393758,1077102.0,-0.0968356612795928,0.12287930535579339,0.2560818256756566,-0.16844053243299012,1.2194246972640908,1.5463824507083
300354:SZSE,"DongHua Testing Technology Co. , Ltd.",Information Technology,CN,2022-09-01,79.75777212260068,82.64488758355057,26.445462352941178,63.915686375,663832708.3635309,652714598.4925351,344800.0,-0.15173950394206925,0.11862585736911141,-0.06796326455148206,0.06246816624805552,0.9454893286619016,1.176749963998753
KEI:TSX,Kolibri Global Energy Inc.,Energy,US,2024-11-01,63.912665448477235,78.64016551728727,53.045872499999994,,120064837.93388134,153106196.20230448,4800.0,0.025619029461241463,0.07114923521227617,0.07061484377452969,-0.2077830691309882,0.5158005255789964,3.2133191120591964
KEI:TSX,Kolibri Global Energy Inc.,Energy,US,2024-03-01,60.79526605933468,79.00960996173171,33.71822176470589,,118255474.80262673,141904894.85722718,19681.0,0.03570855470803808,-0.2314335727128828,-0.24791905702543873,-0.245037505425868,3.9399004344599207,0.6811307743389202
KEI:TSX,Kolibri Global Energy Inc.,Energy,US,2023-03-01,55.82670746167915,23.929999999999975,20.87021294117647,,156637548.90712792,166354181.00785455,116746.0,-0.22637658596351784,0.525494399005632,1.8216821456320589,5.543239525092537,4.849107323953692,0.23189847909863792
KEI:TSX,Kolibri Global Energy Inc.,Energy,US,2022-12-01,55.911000888833,23.929999999999975,38.52005352941177,,102679858.4451197,112471527.45868228,82792.0,0.30068702777658585,0.8496837139954925,0.41019049796969287,2.8898027437228673,5.7756234545858804,-0.1553272403872715
NPI:BIT,Notorious Pictures S.p.A.,Communication Services,IT,2024-03-01,68.22429745212175,91.85024408884563,78.04658882352942,90.0,28461151.09473228,58063156.29742034,3600.0,0.04033402765341819,0.056537027906896624,-0.07736330437392655,-0.07872260252174246,-0.08070276230386293,-0.49468475591284294
NPI:BIT,Notorious Pictures S.p.A.,Communication Services,IT,2023-03-01,68.87156210452356,91.85024408884563,75.78214941176469,79.98874760000001,33861031.9134278,55964328.18577833,,-0.08451087058720567,0.019702558232378226,0.029000472319938683,-0.006635169661469578,-0.2000843375617954,0.29078048789280236
NPI:BIT,Notorious Pictures S.p.A.,Communication Services,IT,2022-12-01,68.77812802377338,88.93117405186625,75.62689705882353,69.808501,33206773.10570134,52194169.03783328,11200.0,0.0966265530300484,0.009118261018858376,-0.139440019123555,-0.19398255414887813,-0.2728747902007382,0.049684966362892526
NPI:BIT,Notorious Pictures S.p.A.,Communication Services,IT,2022-09-01,67.86642474785373,88.93117405186625,60.819165294117646,50.727475000000005,32906721.442087445,49457054.078279056,800.0,-0.01949009062842342,-0.14721592689485294,-0.0331517968837422,-0.15773703456368562,-0.13773751940918538,0.22266875215095938
NPI:BIT,Notorious Pictures S.p.A.,Communication Services,IT,2020-10-01,71.94983443745011,72.3422235525695,56.47033647058824,,37944863.38285607,53954377.37263908,2000.0,-0.05970788674542718,-0.15725755127640703,-0.054158498460739675,-0.442842295371328,-0.42263766862954477,-0.24258562263553707
EMAE4:BOVESPA,Empresa Metropolitana de Águas e Energia S.A.,Utilities,BR,2022-12-01,76.21252755465952,46.597417608865555,12.366596470588236,52.988084099999995,319345615.6691389,244599836.7159202,4100.0,-0.03352264895130898,0.24107666696794955,0.20147213424468893,-0.08434605757645229,0.353543402814119,3.072481650504422
BRIQ:ATSE,BriQ Properties Real Estate Investment Company,Real Estate,GR,2024-03-01,65.25826398310548,98.80666933289422,64.51780470588236,92.0,73945952.74225017,118504807.06698462,36400.0,-0.010702067533521055,8.750180648907748e-05,-0.0207717980855252,0.016068039734577582,-0.015373554590137062,-0.010620843028973996
BRIQ:ATSE,BriQ Properties Real Estate Investment Company,Real Estate,GR,2023-03-01,64.48278957325203,98.80666933289422,60.06885,77.69274320000001,76856939.66019776,116740775.20694442,108251.0,0.024392262812675244,0.08513408504036768,0.148259178827098,-0.030405255218934425,-0.06174617354064789,0.04469565826790042
BRIQ:ATSE,BriQ Properties Real Estate Investment Company,Real Estate,GR,2022-12-01,64.28501092486316,98.80666933289422,69.54040294117647,76.4342408,70827136.68458214,110483579.9346612,22886.0,0.08232483626860435,0.05817262092949741,-0.09163113129708582,-0.13159263552118938,-0.052088061084505456,0.17235379109810386
BRIQ:ATSE,BriQ Properties Real Estate Investment Company,Real Estate,GR,2022-09-01,65.3822946937463,98.80666933289422,62.905670588235296,74.80069759999999,66995685.68867643,99812138.2332437,38796.0,-0.019490090628423367,-0.14156835025177256,-0.15119411603445673,-0.23840691262705277,0.06075213854996419,0.05141944596131983
1409:TWSE,Shinkong Synthetic Fibers Corporation,Materials,TW,2022-12-01,60.2029354387749,62.607067024076876,58.48711529411764,92.0,945895133.6695265,2582789789.4754076,7360673.0,0.1667920922647274,0.008044922480078126,-0.05879087650031523,-0.10934786988294647,0.5441914985982523,1.2349264650255378
1409:TWSE,Shinkong Synthetic Fibers Corporation,Materials,TW,2022-09-01,52.470807252510596,62.607067024076876,44.50867705882353,85.0307186,938346211.1218913,2524338919.7921057,3227446.0,0.024745211917872992,-0.06575418391340031,-0.15807084612257669,-0.1204174682669238,0.7177186969953727,1.3984984527970807
YEIS:BME,"Elaia Investment Spain Socimi, S.A.",Real Estate,ES,2024-03-01,48.09856563611976,73.17206869650613,74.05056882352942,,42543706.83122226,65145535.34697413,,-0.002056944895528965,-0.008943534542755064,-0.0028079617686632566,-0.05612107549329335,-0.29264218653921276,-0.01942583349605796
YEIS:BME,"Elaia Investment Spain Socimi, S.A.",Real Estate,ES,2023-03-01,44.81356492962189,0.0,46.057562352941176,,45073266.80896478,69616499.46638207,,-0.02251867662753481,0.018438147806676505,0.06128802155148902,-0.26300432913075616,-0.2556345529976449,0.009124269505835319
YEIS:BME,"Elaia Investment Spain Socimi, S.A.",Real Estate,ES,2022-12-01,44.769310999572156,0.0,43.78169647058823,90.0,52627631.99328225,76766404.9543403,,0.06339876141492587,0.04207410517476652,-0.28865790935646307,-0.29304072803187886,-0.25491794553884733,0.029081664110050746
CLB:NYSE,Core Laboratories Inc.,Energy,US,2023-03-01,59.451701164599505,0.0,,,1214816403.0,1426474403.0,724718.0,0.010469174098487908,0.21209302325581406,0.6122448979591836,-0.051617593602326484,-0.29071661237785024,-0.7060879697057967
CLB:NYSE,Core Laboratories Inc.,Energy,US,2022-12-01,61.96916946356052,0.0,,,996983144.0,1224132143.0,354785.0,0.0918781725888326,0.3302411873840445,-0.25121781489213635,-0.03882195448460513,-0.0698275862068966,-0.75
CLB:NYSE,Core Laboratories Inc.,Energy,US,2022-09-01,62.52239739414067,0.0,,,749072129.0,981772129.0,679536.0,-0.10210876803551588,-0.43702157272094627,-0.4114867320974191,-0.40968681718863803,-0.22912713472485763,-0.7603527179372698
CLB:NYSE,Core Laboratories Inc.,Energy,US,2020-10-01,68.83217381726483,23.57684777190185,,,635829206.0,978623205.0,964961.0,-0.3221062618595825,-0.2972972972972974,0.5079030558482611,-0.6562002275312856,-0.8521271143003588,-0.7585336295697839
1982:SEHK,Nameson Holdings Limited,Consumer Discretionary,HK,2023-03-01,75.97111235173122,36.420499659444694,79.82518,93.0,151003305.98938262,257750964.08765525,68000.0,0.01895965988514844,0.1456606184457877,0.37665005296015364,0.2420503243092281,0.34750677744993497,-0.7246237665172679
1982:SEHK,Nameson Holdings Limited,Consumer Discretionary,HK,2022-12-01,66.89518174813946,36.420499659444694,64.24443764705882,92.6372244,144839414.63414633,252400903.72272143,516000.0,0.2627619635690027,0.20162117017492323,0.2678317054672317,0.02219785043087465,0.152200479876802,-0.740887827889716
1982:SEHK,Nameson Holdings Limited,Consumer Discretionary,HK,2022-09-01,67.46105730452678,36.420499659444694,69.20855294117646,92.6372244,120536670.14959607,235333683.3252631,,0.02406000347079358,0.061313054944391,-0.08907941675482456,-0.12786657032461599,0.395658239746583,-0.5564285221064633
868:SEHK,Xinyi Glass Holdings Limited,Industrials,HK,2023-03-01,78.45919970210134,90.16890254436575,42.59554529411765,93.4,7875655188.237558,9116182923.386404,15717300.0,-0.12729933065158616,0.019586578694451687,0.06503244652909268,-0.2611485315618028,-0.27137127543338213,0.4144860776518368
868:SEHK,Xinyi Glass Holdings Limited,Industrials,HK,2022-12-01,78.20086358585773,90.16890254436575,87.53866470588235,93.4,7708636027.342747,8152074666.495506,15342100.0,0.3466149730235878,0.0445728384271525,-0.21567815066446455,-0.1608961494727227,-0.04547351993200863,1.0017915724866637
868:SEHK,Xinyi Glass Holdings Limited,Industrials,HK,2022-09-01,78.2830055721197,90.16890254436575,85.10411764705883,93.4,7251611506.791712,7691784166.518004,11256770.0,-0.07026906638643236,-0.24670191196647206,-0.3030281416372704,-0.5148914852909466,0.1846014783724206,1.3140511625979006
673:SEHK,China Health Group Limited,Health Care,HK,2023-03-01,60.71750104108148,100.0,31.59019714285714,,65994149.863874786,69282940.45779355,4559100.0,-0.13923368428006425,-0.06314248623141389,-0.11296167288972883,1.258918698924865,1.159548326307782,-0.18252550693606598
673:SEHK,China Health Group Limited,Health Care,HK,2022-12-01,60.530520875726225,100.0,30.295857857142853,,70442035.1732991,73755898.97304235,2553700.0,0.04964430894308935,-0.05317690889611716,1.4207347931272831,0.9234965932655272,2.7693429805111442,-0.25406981630906544
673:SEHK,China Health Group Limited,Health Care,HK,2022-09-01,60.41094064625155,100.0,51.637704285714285,,74398307.16888809,76307631.94780703,3859500.0,1.6606507811106297,1.5566917578076755,1.5465852262368478,0.908700028919764,1.4782794793589549,-0.19138049563680723
300718:SZSE,"Zhejiang Changsheng Sliding Bearings Co., Ltd.",Industrials,CN,2024-03-01,81.8967459443684,60.44721550523432,57.11903294117647,69.3530722,659493528.1186521,595016141.1637032,5045015.0,0.12976750629285183,-0.17646727999972767,-0.1698832886381438,-0.22418741318629642,-0.13027528654153187,0.4803469870684217
300718:SZSE,"Zhejiang Changsheng Sliding Bearings Co., Ltd.",Industrials,CN,2023-03-01,66.83643051272722,61.020637351695484,31.008291176470586,75.79060670000001,875436699.0656369,813965837.8894385,2950222.0,-0.1281095695274584,-0.19246384284099205,0.16140535672146428,0.11541077668029333,0.6403898708102002,0.5717342009043799
300718:SZSE,"Zhejiang Changsheng Sliding Bearings Co., Ltd.",Industrials,CN,2022-12-01,66.72070773834494,61.020637351695484,13.42677,76.5667433,1084083593.456347,1023573706.6461643,5710488.0,0.08888557357751806,0.4382084893974323,0.8989765161387007,0.15437973487550694,0.7174455747212745,0.897516434674967
519475:BSE,Chordia Food Products Limited,Consumer Staples,IN,2024-02-01,58.22704979646797,0.0,19.92559529411764,,4573298.680600096,4439465.898624179,266.0,-0.059364221945849234,0.060695267197310825,-0.009998319768578423,0.18810207680570873,-0.4028386195033193,-0.5621138459710612
519475:BSE,Chordia Food Products Limited,Consumer Staples,IN,2022-12-01,59.29352322127647,52.0520827686148,68.01637058823529,,3697097.0254696463,3752004.816257326,388.0,-0.09201139442126627,-0.13899452174665558,-0.49194390144229466,-0.5356487032133633,-0.31464726401674675,-0.5229893336085375
